#Genome,TE,Weight_count,Weight_length
Strigamia_maritima,hAT-hAT6,1,100
Strigamia_maritima,hAT-hATm,1254,382912
Strigamia_maritima,hAT-hATw,86,34667
Strigamia_maritima,hAT-hATx,1428,457357
Strigamia_maritima,hAT-hobo,125,69790
Strongylocentrotus_purpuratus,Academ,1531,628171
Strongylocentrotus_purpuratus,Academ-1,2544,652231
Strongylocentrotus_purpuratus,Alu,5,848
Strongylocentrotus_purpuratus,B4,3131,483825
Strongylocentrotus_purpuratus,Bhikhari,231,51714
Strongylocentrotus_purpuratus,CMC-Chapaev,164,49900
Strongylocentrotus_purpuratus,CMC-Chapaev-3,329,132230
Strongylocentrotus_purpuratus,CMC-EnSpm,5161,1397292
Strongylocentrotus_purpuratus,CMC-Transib,1708,534164
Strongylocentrotus_purpuratus,CR1,6647,2084102
Strongylocentrotus_purpuratus,CR1-Zenon,1817,447327
Strongylocentrotus_purpuratus,CRE,5,849
Strongylocentrotus_purpuratus,CRE-Ambal,2,351
Strongylocentrotus_purpuratus,CRE-II,3,376
Strongylocentrotus_purpuratus,Caulimovirus,167,29272
Strongylocentrotus_purpuratus,Copia,28322,8312970
Strongylocentrotus_purpuratus,Crypton,829,194318
Strongylocentrotus_purpuratus,Crypton-A,9751,2338306
Strongylocentrotus_purpuratus,Crypton-C,4,598
Strongylocentrotus_purpuratus,Crypton-F,4,518
Strongylocentrotus_purpuratus,Crypton-H,115,26828
Strongylocentrotus_purpuratus,Crypton-S,6,811
Strongylocentrotus_purpuratus,Crypton-V,820,350301
Strongylocentrotus_purpuratus,DIRS,6847,1560239
Strongylocentrotus_purpuratus,DNA,40755,8858034
Strongylocentrotus_purpuratus,Dada,425,118432
Strongylocentrotus_purpuratus,Deceiver,10,1189
Strongylocentrotus_purpuratus,Dong-R4,321,69606
Strongylocentrotus_purpuratus,ERV-Foamy,1,110
Strongylocentrotus_purpuratus,ERV-Lenti,1,105
Strongylocentrotus_purpuratus,ERV1,5492,1586175
Strongylocentrotus_purpuratus,ERV4,5,643
Strongylocentrotus_purpuratus,ERVK,3905,1269941
Strongylocentrotus_purpuratus,ERVL,73,13326
Strongylocentrotus_purpuratus,Ginger,471,103488
Strongylocentrotus_purpuratus,Gypsy,40890,13927556
Strongylocentrotus_purpuratus,Gypsy-Cigr,301,133657
Strongylocentrotus_purpuratus,Gypsy-Troyka,1,252
Strongylocentrotus_purpuratus,Helitron,18698,6284172
Strongylocentrotus_purpuratus,I,3795,1475802
Strongylocentrotus_purpuratus,I-Jockey,1332,854415
Strongylocentrotus_purpuratus,I-Nimb,14,2426
Strongylocentrotus_purpuratus,ID,3,333
Strongylocentrotus_purpuratus,IS3EU,658,134679
Strongylocentrotus_purpuratus,Jockey,1746,539199
Strongylocentrotus_purpuratus,Kolobok,172,51855
Strongylocentrotus_purpuratus,Kolobok-E,6,953
Strongylocentrotus_purpuratus,Kolobok-Hydra,87,17399
Strongylocentrotus_purpuratus,Kolobok-T2,56,7336
Strongylocentrotus_purpuratus,L1,11826,3831272
Strongylocentrotus_purpuratus,L1-DRE,3,374
Strongylocentrotus_purpuratus,L1-Tx1,6874,2536202
Strongylocentrotus_purpuratus,L2,57131,16674932
Strongylocentrotus_purpuratus,LINE,291,75477
Strongylocentrotus_purpuratus,LOA,1,151
Strongylocentrotus_purpuratus,LTR,1194,314721
Strongylocentrotus_purpuratus,MIR,44683,8758319
Strongylocentrotus_purpuratus,MULE,1,101
Strongylocentrotus_purpuratus,MULE-MuDR,15345,5578185
Strongylocentrotus_purpuratus,MULE-NOF,1194,333014
Strongylocentrotus_purpuratus,Maverick,3272,766017
Strongylocentrotus_purpuratus,Merlin,58,11038
Strongylocentrotus_purpuratus,MuLE-MuDR,26,4498
Strongylocentrotus_purpuratus,MuLE-NOF,2,216
Strongylocentrotus_purpuratus,Ngaro,1397,669910
Strongylocentrotus_purpuratus,P,2499,501588
Strongylocentrotus_purpuratus,PIF-HarbS,8,1068
Strongylocentrotus_purpuratus,PIF-Harbinger,5885,1562517
Strongylocentrotus_purpuratus,PIF-ISL2EU,3803,979028
Strongylocentrotus_purpuratus,PIF-Spy,2,250
Strongylocentrotus_purpuratus,Pao,4672,1864896
Strongylocentrotus_purpuratus,Penelope,10124,2726947
Strongylocentrotus_purpuratus,PiggyBac,55411,14479595
Strongylocentrotus_purpuratus,PiggyBac-A,2,220
Strongylocentrotus_purpuratus,Proto1,171,83462
Strongylocentrotus_purpuratus,Proto2,306,116209
Strongylocentrotus_purpuratus,R1,148,20575
Strongylocentrotus_purpuratus,R1-LOA,61,15716
Strongylocentrotus_purpuratus,R2,751,174094
Strongylocentrotus_purpuratus,R2-Hero,230,92956
Strongylocentrotus_purpuratus,R2-NeSL,391,96731
Strongylocentrotus_purpuratus,RTE,3,838
Strongylocentrotus_purpuratus,RTE-BovB,9764,3343884
Strongylocentrotus_purpuratus,RTE-ORTE,3,340
Strongylocentrotus_purpuratus,RTE-RTE,957,247180
Strongylocentrotus_purpuratus,RTE-X,6212,2495913
Strongylocentrotus_purpuratus,Rex-Babar,3725,1375221
Strongylocentrotus_purpuratus,SINE,380,140909
Strongylocentrotus_purpuratus,Sola,8,2224
Strongylocentrotus_purpuratus,Sola-1,447,147291
Strongylocentrotus_purpuratus,Sola-2,2100,538050
Strongylocentrotus_purpuratus,Sola-3,1019,228164
Strongylocentrotus_purpuratus,Tad1,7,777
Strongylocentrotus_purpuratus,TcMar,2403,438661
Strongylocentrotus_purpuratus,TcMar-Cweed,1,135
Strongylocentrotus_purpuratus,TcMar-Fot1,1183,197310
Strongylocentrotus_purpuratus,TcMar-ISRm11,2267,896559
Strongylocentrotus_purpuratus,TcMar-Mariner,794,244917
Strongylocentrotus_purpuratus,TcMar-Pogo,10084,1722096
Strongylocentrotus_purpuratus,TcMar-Stowaway,546,138303
Strongylocentrotus_purpuratus,TcMar-Tc1,5130,1176475
Strongylocentrotus_purpuratus,TcMar-Tc2,1219,338029
Strongylocentrotus_purpuratus,TcMar-Tc4,1038,2142650
Strongylocentrotus_purpuratus,TcMar-Tigger,23,2772
Strongylocentrotus_purpuratus,TcMar-m44,67,46455
Strongylocentrotus_purpuratus,Zator,2198,601795
Strongylocentrotus_purpuratus,Zisupton,758,173103
Strongylocentrotus_purpuratus,hAT,2032,410951
Strongylocentrotus_purpuratus,hAT-Ac,3578,743690
Strongylocentrotus_purpuratus,hAT-Blackjack,955,228447
Strongylocentrotus_purpuratus,hAT-Charlie,3127,758433
Strongylocentrotus_purpuratus,hAT-Pegasus,2,226
Strongylocentrotus_purpuratus,hAT-Tag1,729,229824
Strongylocentrotus_purpuratus,hAT-Tip100,16004,4716818
Strongylocentrotus_purpuratus,hAT-hAT19,13,1698
Strongylocentrotus_purpuratus,hAT-hAT5,219,107509
Strongylocentrotus_purpuratus,hAT-hAT6,735,146270
Strongylocentrotus_purpuratus,hAT-hATm,1019,355861
Strongylocentrotus_purpuratus,hAT-hATw,1769,562359
Strongylocentrotus_purpuratus,hAT-hATx,20,4053
Strongylocentrotus_purpuratus,hAT-hobo,2231,652950
Strongyloides_ratti,Academ,7,1537
Strongyloides_ratti,Academ-1,3,424
Strongyloides_ratti,B4,3,804
Strongyloides_ratti,Bhikhari,2,280
Strongyloides_ratti,CMC-Chapaev,2,255
Strongyloides_ratti,CMC-EnSpm,378,200588
Strongyloides_ratti,CMC-Mirage,1,109
Strongyloides_ratti,CMC-Transib,4,776
Strongyloides_ratti,CR1,30,4982
Strongyloides_ratti,CR1-Zenon,1,160
Strongyloides_ratti,Caulimovirus,24,4197
Strongyloides_ratti,Copia,227,72215
Strongyloides_ratti,Crypton,3,817
Strongyloides_ratti,Crypton-A,2,241
Strongyloides_ratti,Crypton-H,1,169
Strongyloides_ratti,Crypton-S,2,568
Strongyloides_ratti,Crypton-V,35,12827
Strongyloides_ratti,DIRS,14,2463
Strongyloides_ratti,DNA,53,15394
Strongyloides_ratti,ERV1,18,4038
Strongyloides_ratti,ERVK,21,5787
Strongyloides_ratti,Ginger,5,879
Strongyloides_ratti,Gypsy,390,170551
Strongyloides_ratti,Helitron,547,191554
Strongyloides_ratti,I,30,11185
Strongyloides_ratti,I-Jockey,38,21902
Strongyloides_ratti,Jockey,2,478
Strongyloides_ratti,Kolobok-E,1,166
Strongyloides_ratti,Kolobok-Hydra,5,790
Strongyloides_ratti,Kolobok-T2,21,8262
Strongyloides_ratti,L1,77,28305
Strongyloides_ratti,L1-Tx1,28,9890
Strongyloides_ratti,L2,62,20212
Strongyloides_ratti,LINE,1,110
Strongyloides_ratti,MULE,2,296
Strongyloides_ratti,MULE-MuDR,204,142511
Strongyloides_ratti,Maverick,38,8302
Strongyloides_ratti,Merlin,242,125828
Strongyloides_ratti,MuLE-NOF,1,107
Strongyloides_ratti,P,30,9483
Strongyloides_ratti,PIF-HarbS,2,467
Strongyloides_ratti,PIF-Harbinger,312,320870
Strongyloides_ratti,PIF-ISL2EU,10,1950
Strongyloides_ratti,Pao,38,14777
Strongyloides_ratti,Penelope,35,7039
Strongyloides_ratti,PiggyBac,28,6954
Strongyloides_ratti,PiggyBac-A,1,183
Strongyloides_ratti,Proto2,1,117
Strongyloides_ratti,R1,4,7279
Strongyloides_ratti,R2,3,560
Strongyloides_ratti,R2-Hero,2,1018
Strongyloides_ratti,R2-NeSL,10,4331
Strongyloides_ratti,RTE-BovB,19,9329
Strongyloides_ratti,RTE-RTE,5,1857
Strongyloides_ratti,RTE-X,16,2951
Strongyloides_ratti,Sola-1,6,2306
Strongyloides_ratti,Sola-2,29,6195
Strongyloides_ratti,Tad1,18,15274
Strongyloides_ratti,TcMar-Fot1,5,6200
Strongyloides_ratti,TcMar-ISRm11,10,1326
Strongyloides_ratti,TcMar-Mariner,170,90519
Strongyloides_ratti,TcMar-Stowaway,1,110
Strongyloides_ratti,TcMar-Tc1,362,448026
Strongyloides_ratti,TcMar-Tc2,8,8064
Strongyloides_ratti,TcMar-Tc4,113,116864
Strongyloides_ratti,TcMar-Tigger,2,409
Strongyloides_ratti,hAT,25,6810
Strongyloides_ratti,hAT-Ac,11,7131
Strongyloides_ratti,hAT-Blackjack,9,4008
Strongyloides_ratti,hAT-Charlie,11,3100
Strongyloides_ratti,hAT-Tag1,6,1223
Strongyloides_ratti,hAT-Tip100,32,14862
Strongyloides_ratti,hAT-hATm,24,4784
Strongyloides_ratti,hAT-hATw,1,169
Strongyloides_ratti,hAT-hATx,5,954
Strongyloides_venezuelensis,Academ,3,1060
Strongyloides_venezuelensis,Academ-1,5,656
Strongyloides_venezuelensis,B4,7,1875
Strongyloides_venezuelensis,CMC-Chapaev,1,198
Strongyloides_venezuelensis,CMC-EnSpm,210,122538
Strongyloides_venezuelensis,CMC-Mirage,1,110
Strongyloides_venezuelensis,CMC-Transib,17,2953
Strongyloides_venezuelensis,CR1,151,95058
Strongyloides_venezuelensis,CRE-Ambal,1,176
Strongyloides_venezuelensis,Caulimovirus,20,3626
Strongyloides_venezuelensis,Copia,608,429852
Strongyloides_venezuelensis,Crypton,2,573
Strongyloides_venezuelensis,Crypton-S,5,1235
Strongyloides_venezuelensis,Crypton-V,173,97095
Strongyloides_venezuelensis,DIRS,122,53432
Strongyloides_venezuelensis,DNA,245,129554
Strongyloides_venezuelensis,Dong-R4,1,140
Strongyloides_venezuelensis,ERV1,166,73701
Strongyloides_venezuelensis,ERVK,50,21392
Strongyloides_venezuelensis,ERVL,1,215
Strongyloides_venezuelensis,Ginger,139,34207
Strongyloides_venezuelensis,Gypsy,1757,935355
Strongyloides_venezuelensis,Gypsy-Cigr,3,965
Strongyloides_venezuelensis,Helitron,1099,739991
Strongyloides_venezuelensis,I,175,87708
Strongyloides_venezuelensis,I-Jockey,19,7227
Strongyloides_venezuelensis,Jockey,2,260
Strongyloides_venezuelensis,Kolobok-E,57,26217
Strongyloides_venezuelensis,Kolobok-Hydra,3,413
Strongyloides_venezuelensis,Kolobok-T2,35,12496
Strongyloides_venezuelensis,L1,396,222080
Strongyloides_venezuelensis,L1-DRE,1,207
Strongyloides_venezuelensis,L1-Tx1,110,134734
Strongyloides_venezuelensis,L2,469,166084
Strongyloides_venezuelensis,LTR,4,6391
Strongyloides_venezuelensis,MULE,1,106
Strongyloides_venezuelensis,MULE-MuDR,946,430837
Strongyloides_venezuelensis,MULE-NOF,164,162194
Strongyloides_venezuelensis,Maverick,68,24273
Strongyloides_venezuelensis,Merlin,189,88375
Strongyloides_venezuelensis,MuLE-MuDR,26,13870
Strongyloides_venezuelensis,Ngaro,1,126
Strongyloides_venezuelensis,P,56,66212
Strongyloides_venezuelensis,PIF-HarbS,2,712
Strongyloides_venezuelensis,PIF-Harbinger,42,18896
Strongyloides_venezuelensis,PIF-ISL2EU,128,64434
Strongyloides_venezuelensis,Pao,354,246455
Strongyloides_venezuelensis,Penelope,323,194375
Strongyloides_venezuelensis,PiggyBac,28,6616
Strongyloides_venezuelensis,PiggyBac-A,1,115
Strongyloides_venezuelensis,R1,9,7260
Strongyloides_venezuelensis,R1-LOA,1,101
Strongyloides_venezuelensis,R2,4,658
Strongyloides_venezuelensis,R2-Hero,1,388
Strongyloides_venezuelensis,R2-NeSL,8,2926
Strongyloides_venezuelensis,RTE-BovB,20,9608
Strongyloides_venezuelensis,RTE-RTE,43,21030
Strongyloides_venezuelensis,RTE-X,135,99035
Strongyloides_venezuelensis,Sola-1,96,53556
Strongyloides_venezuelensis,Sola-2,101,59038
Strongyloides_venezuelensis,Tad1,1,296
Strongyloides_venezuelensis,TcMar,1,300
Strongyloides_venezuelensis,TcMar-Fot1,5,3469
Strongyloides_venezuelensis,TcMar-ISRm11,24,4872
Strongyloides_venezuelensis,TcMar-Mariner,557,270466
Strongyloides_venezuelensis,TcMar-Pogo,4,677
Strongyloides_venezuelensis,TcMar-Tc1,136,48493
Strongyloides_venezuelensis,TcMar-Tc2,11,9031
Strongyloides_venezuelensis,TcMar-Tigger,6,3412
Strongyloides_venezuelensis,hAT,21,5974
Strongyloides_venezuelensis,hAT-Ac,11,3684
Strongyloides_venezuelensis,hAT-Blackjack,10,4214
Strongyloides_venezuelensis,hAT-Charlie,19,5757
Strongyloides_venezuelensis,hAT-Tag1,4,1190
Strongyloides_venezuelensis,hAT-Tip100,259,182770
Strongyloides_venezuelensis,hAT-hAT19,1,103
Strongyloides_venezuelensis,hAT-hAT5,1,136
Strongyloides_venezuelensis,hAT-hATm,47,12168
Strongyloides_venezuelensis,hAT-hATw,1,215
Strongyloides_venezuelensis,hAT-hATx,2,303
Strongyloides_venezuelensis,hAT-hobo,6,2455
Strongylus_vulgaris,Academ,4,640
Strongylus_vulgaris,Academ-1,19,2726
Strongylus_vulgaris,Academ-2,3,526
Strongylus_vulgaris,B4,1,233
Strongylus_vulgaris,Bhikhari,1,368
Strongylus_vulgaris,CMC-Chapaev,98,27500
Strongylus_vulgaris,CMC-Chapaev-3,361,51518
Strongylus_vulgaris,CMC-EnSpm,1397,297490
Strongylus_vulgaris,CMC-Transib,1048,224742
Strongylus_vulgaris,CR1,1952,498033
Strongylus_vulgaris,CR1-Zenon,47,8038
Strongylus_vulgaris,CRE,21,3931
Strongylus_vulgaris,CRE-Ambal,2,385
Strongylus_vulgaris,CRE-II,18,2633
Strongylus_vulgaris,CRE-Odin,14,1464
Strongylus_vulgaris,Caulimovirus,1182,269041
Strongylus_vulgaris,Copia,8796,2100500
Strongylus_vulgaris,Crypton,1,149
Strongylus_vulgaris,Crypton-F,91,33459
Strongylus_vulgaris,Crypton-H,963,226335
Strongylus_vulgaris,Crypton-I,75,14119
Strongylus_vulgaris,Crypton-S,10,2095
Strongylus_vulgaris,Crypton-V,14,2593
Strongylus_vulgaris,DIRS,333,107001
Strongylus_vulgaris,DNA,720,142320
Strongylus_vulgaris,Dada,170,70496
Strongylus_vulgaris,Deceiver,1,116
Strongylus_vulgaris,Dong-R4,95,25599
Strongylus_vulgaris,ERV1,733,191109
Strongylus_vulgaris,ERV4,34,13200
Strongylus_vulgaris,ERVK,1011,282716
Strongylus_vulgaris,ERVL,1,117
Strongylus_vulgaris,ERVL-MaLR,2,223
Strongylus_vulgaris,Ginger,158,45631
Strongylus_vulgaris,Gypsy,13606,4007750
Strongylus_vulgaris,Gypsy-Cigr,54,16641
Strongylus_vulgaris,Helitron,3192,912300
Strongylus_vulgaris,Helitron-2,796,162365
Strongylus_vulgaris,I,1082,231180
Strongylus_vulgaris,I-Jockey,134,40367
Strongylus_vulgaris,ID,1,101
Strongylus_vulgaris,Jockey,9,1209
Strongylus_vulgaris,Kolobok-E,9,1443
Strongylus_vulgaris,Kolobok-H,1,171
Strongylus_vulgaris,Kolobok-Hydra,40,12936
Strongylus_vulgaris,Kolobok-T2,371,142948
Strongylus_vulgaris,L1,3041,748365
Strongylus_vulgaris,L1-DRE,2,456
Strongylus_vulgaris,L1-Tx1,676,211220
Strongylus_vulgaris,L2,4168,1223283
Strongylus_vulgaris,LINE,228,71945
Strongylus_vulgaris,LOA,1,113
Strongylus_vulgaris,LTR,255,60234
Strongylus_vulgaris,MULE,33,6190
Strongylus_vulgaris,MULE-MuDR,4460,1291138
Strongylus_vulgaris,MULE-NOF,375,110664
Strongylus_vulgaris,Maverick,1015,273010
Strongylus_vulgaris,Merlin,48,16098
Strongylus_vulgaris,MuLE-MuDR,285,104447
Strongylus_vulgaris,MuLE-NOF,1,103
Strongylus_vulgaris,Ngaro,4,1953
Strongylus_vulgaris,P,439,112051
Strongylus_vulgaris,P-Fungi,1,123
Strongylus_vulgaris,PIF-HarbS,10,1876
Strongylus_vulgaris,PIF-Harbinger,397,120580
Strongylus_vulgaris,PIF-ISL2EU,1191,293087
Strongylus_vulgaris,Pao,3939,1479983
Strongylus_vulgaris,Penelope,9217,2575087
Strongylus_vulgaris,PiggyBac,31,7474
Strongylus_vulgaris,PiggyBac-A,6,1319
Strongylus_vulgaris,Proto2,4,446
Strongylus_vulgaris,R1,43,11183
Strongylus_vulgaris,R2,2,482
Strongylus_vulgaris,R2-Hero,19,3200
Strongylus_vulgaris,R2-NeSL,10,2447
Strongylus_vulgaris,RTE-BovB,10635,3193904
Strongylus_vulgaris,RTE-RTE,24447,9241052
Strongylus_vulgaris,RTE-X,566,151307
Strongylus_vulgaris,Rex-Babar,96,37186
Strongylus_vulgaris,Sola,2,258
Strongylus_vulgaris,Sola-1,119,23780
Strongylus_vulgaris,Sola-2,728,150172
Strongylus_vulgaris,Sola-3,52,22873
Strongylus_vulgaris,Tad1,6,926
Strongylus_vulgaris,TcMar,26,3478
Strongylus_vulgaris,TcMar-Fot1,250,64102
Strongylus_vulgaris,TcMar-ISRm11,61,13393
Strongylus_vulgaris,TcMar-Mariner,11572,2617312
Strongylus_vulgaris,TcMar-Pogo,3,424
Strongylus_vulgaris,TcMar-Tc1,4760,1002528
Strongylus_vulgaris,TcMar-Tc2,87,20381
Strongylus_vulgaris,TcMar-Tc4,1971,425092
Strongylus_vulgaris,TcMar-Tigger,3,340
Strongylus_vulgaris,TcMar-m44,87,29459
Strongylus_vulgaris,Zator,1,101
Strongylus_vulgaris,Zisupton,7,1248
Strongylus_vulgaris,hAT,95,11614
Strongylus_vulgaris,hAT-Ac,2774,699813
Strongylus_vulgaris,hAT-Blackjack,9,1244
Strongylus_vulgaris,hAT-Charlie,31,4251
Strongylus_vulgaris,hAT-Pegasus,4,702
Strongylus_vulgaris,hAT-Tag1,6,699
Strongylus_vulgaris,hAT-Tip100,174,50565
Strongylus_vulgaris,hAT-hAT1,86,17009
Strongylus_vulgaris,hAT-hAT19,39,7702
Strongylus_vulgaris,hAT-hAT5,2,257
Strongylus_vulgaris,hAT-hAT6,342,83695
Strongylus_vulgaris,hAT-hATm,91,22923
Strongylus_vulgaris,hAT-hATw,8,1184
Strongylus_vulgaris,hAT-hATx,34,13494
Strongylus_vulgaris,hAT-hobo,65,15792
Syphacia_muris,Academ,4,822
Syphacia_muris,Academ-1,6,834
Syphacia_muris,B4,1,255
Syphacia_muris,Bhikhari,2,280
Syphacia_muris,CMC-Chapaev,8,2779
Syphacia_muris,CMC-Chapaev-3,1,122
Syphacia_muris,CMC-EnSpm,58,10322
Syphacia_muris,CMC-Transib,2,228
Syphacia_muris,CR1,49,7416
Syphacia_muris,Caulimovirus,4,534
Syphacia_muris,Copia,178,35260
Syphacia_muris,Crypton,1,161
Syphacia_muris,Crypton-A,1,146
Syphacia_muris,Crypton-H,1,106
Syphacia_muris,Crypton-S,7,866
Syphacia_muris,Crypton-V,12,1922
Syphacia_muris,DIRS,6,779
Syphacia_muris,DNA,128,26996
Syphacia_muris,Dong-R4,7,1876
Syphacia_muris,ERV1,20,3378
Syphacia_muris,ERV4,4,531
Syphacia_muris,ERVK,66,15782
Syphacia_muris,ERVL,2,313
Syphacia_muris,Ginger,2,288
Syphacia_muris,Gypsy,634,128665
Syphacia_muris,Helitron,96,16846
Syphacia_muris,I,14,1836
Syphacia_muris,I-Jockey,23,3030
Syphacia_muris,Jockey,70,9837
Syphacia_muris,Kolobok-E,2,287
Syphacia_muris,Kolobok-Hydra,1,130
Syphacia_muris,Kolobok-T2,17,4085
Syphacia_muris,L1,73,12312
Syphacia_muris,L1-DRE,2,215
Syphacia_muris,L1-Tx1,40,5618
Syphacia_muris,L2,195,36509
Syphacia_muris,LINE,1,102
Syphacia_muris,LTR,22,6388
Syphacia_muris,MULE-MuDR,57,11070
Syphacia_muris,Maverick,67,10792
Syphacia_muris,Merlin,6,813
Syphacia_muris,MuLE-MuDR,3,345
Syphacia_muris,Ngaro,2,236
Syphacia_muris,P,25,5784
Syphacia_muris,PIF-HarbS,6,844
Syphacia_muris,PIF-Harbinger,18,3093
Syphacia_muris,PIF-ISL2EU,8,1033
Syphacia_muris,Pao,729,260641
Syphacia_muris,Penelope,25,4800
Syphacia_muris,PiggyBac,7,903
Syphacia_muris,Proto2,2,205
Syphacia_muris,R1,19,5552
Syphacia_muris,R2,7,1107
Syphacia_muris,R2-Hero,6,873
Syphacia_muris,R2-NeSL,8,1209
Syphacia_muris,RTE-BovB,42,13052
Syphacia_muris,RTE-ORTE,2,263
Syphacia_muris,RTE-RTE,3,463
Syphacia_muris,RTE-X,14,2043
Syphacia_muris,SINE,1,110
Syphacia_muris,Sola-1,1,118
Syphacia_muris,Sola-2,18,2453
Syphacia_muris,Sola-3,1,116
Syphacia_muris,Tad1,39,12844
Syphacia_muris,TcMar,3,412
Syphacia_muris,TcMar-Fot1,6,1034
Syphacia_muris,TcMar-ISRm11,13,2462
Syphacia_muris,TcMar-Mariner,7,948
Syphacia_muris,TcMar-Pogo,1,122
Syphacia_muris,TcMar-Stowaway,1,114
Syphacia_muris,TcMar-Tc1,33,6281
Syphacia_muris,TcMar-Tc2,15,2405
Syphacia_muris,TcMar-Tc4,3,325
Syphacia_muris,TcMar-m44,1,164
Syphacia_muris,Zator,1,102
Syphacia_muris,Zisupton,1,103
Syphacia_muris,hAT,22,3832
Syphacia_muris,hAT-Ac,15,8053
Syphacia_muris,hAT-Blackjack,7,894
Syphacia_muris,hAT-Charlie,4,444
Syphacia_muris,hAT-Tag1,3,586
Syphacia_muris,hAT-Tip100,13,2083
Syphacia_muris,hAT-hAT19,3,334
Syphacia_muris,hAT-hATm,15,2110
Syphacia_muris,hAT-hATw,1,104
Syphacia_muris,hAT-hATx,74,12474
Syphacia_muris,hAT-hobo,2,269
Taenia_asiatica,Academ,4,592
Taenia_asiatica,Academ-1,168,81010
Taenia_asiatica,Academ-H,21,8586
Taenia_asiatica,Bhikhari,17,12184
Taenia_asiatica,CMC-Chapaev,53,33549
Taenia_asiatica,CMC-EnSpm,3246,1610985
Taenia_asiatica,CMC-Mirage,97,42590
Taenia_asiatica,CMC-Transib,427,233703
Taenia_asiatica,CR1,993,636466
Taenia_asiatica,CR1-Zenon,172,95860
Taenia_asiatica,CRE,108,58612
Taenia_asiatica,CRE-Ambal,164,118293
Taenia_asiatica,Caulimovirus,225,185350
Taenia_asiatica,Copia,10496,5819439
Taenia_asiatica,Crypton,100,71621
Taenia_asiatica,Crypton-A,66,52183
Taenia_asiatica,Crypton-C,1,142
Taenia_asiatica,Crypton-F,147,109359
Taenia_asiatica,Crypton-H,57,28326
Taenia_asiatica,Crypton-I,85,48023
Taenia_asiatica,Crypton-R,30,11150
Taenia_asiatica,Crypton-S,82,38945
Taenia_asiatica,Crypton-V,123,48203
Taenia_asiatica,DIRS,244,91877
Taenia_asiatica,DNA,941,557592
Taenia_asiatica,Dada,12,10499
Taenia_asiatica,ERV-Foamy,1,103
Taenia_asiatica,ERV1,2235,1300414
Taenia_asiatica,ERV4,238,122714
Taenia_asiatica,ERVK,870,460826
Taenia_asiatica,ERVL,196,103360
Taenia_asiatica,Ginger,61,42333
Taenia_asiatica,Gypsy,22630,11855658
Taenia_asiatica,Gypsy-Cigr,261,99945
Taenia_asiatica,Helitron,2044,1218224
Taenia_asiatica,Helitron-2,92,35018
Taenia_asiatica,I,1042,633881
Taenia_asiatica,I-Jockey,735,418664
Taenia_asiatica,IS3EU,267,115286
Taenia_asiatica,Jockey,21,3481
Taenia_asiatica,Kolobok,123,89729
Taenia_asiatica,Kolobok-E,1,105
Taenia_asiatica,Kolobok-H,101,74536
Taenia_asiatica,Kolobok-Hydra,300,104522
Taenia_asiatica,Kolobok-T2,228,188596
Taenia_asiatica,L1,3854,2310135
Taenia_asiatica,L1-DRE,24,10626
Taenia_asiatica,L1-Tx1,2060,1287417
Taenia_asiatica,L1-Zorro,45,42602
Taenia_asiatica,L2,2434,1534071
Taenia_asiatica,LTR,91,94600
Taenia_asiatica,MULE-MuDR,1900,1020593
Taenia_asiatica,MULE-NOF,61,42202
Taenia_asiatica,Maverick,1054,657547
Taenia_asiatica,Merlin,89,45567
Taenia_asiatica,Ngaro,4,531
Taenia_asiatica,P,863,416990
Taenia_asiatica,P-Fungi,167,90135
Taenia_asiatica,PIF-Harbinger,870,472631
Taenia_asiatica,PIF-ISL2EU,51,43813
Taenia_asiatica,PIF-Spy,1,113
Taenia_asiatica,Pao,2801,1574158
Taenia_asiatica,Penelope,293,200169
Taenia_asiatica,PiggyBac,481,338390
Taenia_asiatica,PiggyBac-A,1,149
Taenia_asiatica,PiggyBac-X,136,44892
Taenia_asiatica,Proto1,1,389
Taenia_asiatica,Proto2,6,912
Taenia_asiatica,R1,492,278110
Taenia_asiatica,R1-LOA,81,56461
Taenia_asiatica,R2,19,12774
Taenia_asiatica,R2-Hero,34,23538
Taenia_asiatica,R2-NeSL,127,66228
Taenia_asiatica,RTE-BovB,512,302043
Taenia_asiatica,RTE-RTE,4,498
Taenia_asiatica,RTE-X,907,471546
Taenia_asiatica,Rex-Babar,127,74926
Taenia_asiatica,Sola-1,182,96860
Taenia_asiatica,Sola-2,706,357635
Taenia_asiatica,Sola-3,90,68862
Taenia_asiatica,Tad1,342,123778
Taenia_asiatica,TcMar,106,53813
Taenia_asiatica,TcMar-Fot1,315,142467
Taenia_asiatica,TcMar-ISRm11,265,142929
Taenia_asiatica,TcMar-Mariner,1808,417232
Taenia_asiatica,TcMar-Pogo,651,216152
Taenia_asiatica,TcMar-Stowaway,4,948
Taenia_asiatica,TcMar-Tc1,1405,519993
Taenia_asiatica,TcMar-Tc2,191,83472
Taenia_asiatica,TcMar-Tc4,42,24046
Taenia_asiatica,TcMar-Tigger,214,80447
Taenia_asiatica,TcMar-m44,12,2870
