ID,repname_RM,repname_blast,ident,eval,alignmentlength,bitscore,score,rm_repname,mc,x,y,repname_RM4,fc
L1PB1_chr2:133619324-133624270,L1PB1,L1PB2,88.185,0.0,3995,4680,2534,L1PB1,15,434.30933,-1004.4602,L1PB,125
L1PB1_chr2:134731993-134733697,L1PB1,L1PB1,91.676,0.0,1730,2372,1284,L1PB1,15,429.73544,-1008.605,L1PB,125
L1PB1_chr2:135286578-135288873,L1PB1,L1PB2,88.717,0.0,2331,2795,1513,L1PB1,15,433.5025,-1003.5519,L1PB,125
L1PB1_chr2:135289919-135290774,L1PB1,L1PB2,87.770,0.0,695,793,429,L1PB1,15,448.15826,-1016.49805,L1PB,125
L1PB1_chr2:136228963-136230034,L1PB1,L1PB2,89.391,0.0,1084,1351,731,L1PB1,15,431.89825,-1004.2706,L1PB,125
L1PB1_chr2:136682981-136683509,L1PB1,no match,no match,no match,no match,no match,no match,L1PB1,15,168.4977,-923.6456,L1PB,125
L1PB1_chr2:136683505-136685014,L1PB1,L1PB2,83.984,0.0,1536,1428,773,L1PB1,15,449.2851,-1011.89746,L1PB,125
L1PB1_chr2:136685322-136689329,L1PB1,L1PB2,89.113,0.0,2976,3664,1984,L1PB1,15,428.3694,-1004.26447,L1PB,125
L1PB1_chr2:136936095-136936823,L1PB1,L1PB1,90.685,0.0,730,968,524,L1PB1,15,434.46014,-1003.7704,L1PB,125
L1PB1_chr2:137087272-137087957,L1PB1,L1PB1,89.631,0.0,704,874,473,L1PB1,15,437.97855,-1000.04205,L1PB,125
L1PB1_chr2:137088262-137089245,L1PB1,L1PB1,89.347,0.0,995,1229,665,L1PB1,15,440.7339,-1009.2762,L1PB,125
L1PB1_chr2:138331695-138332466,L1PB1,L1PB1,87.030,0.0,771,852,461,L1PB1,15,434.3822,-1012.6952,L1PB,125
L1PB1_chr2:13842542-13843730,L1PB1,L1PB1,89.540,0.0,1195,1506,815,L1PB1,15,425.43472,-1006.16406,L1PB,125
L1PB1_chr2:138455263-138456324,L1PB1,no match,no match,no match,no match,no match,no match,L1PB1,15,546.5089,-1005.2843,L1PB,125
L1PB1_chr2:138456633-138459299,L1PB1,L1PB2,87.423,0.0,2107,2359,1277,L1PB1,15,447.1792,-1010.9207,L1PB,125
L1PB1_chr2:138459637-138460872,L1PB1,L1PB2,87.633,0.0,1221,1402,759,L1PB1,15,443.121,-1000.312,L1PB,125
L1PB1_chr2:138463184-138464913,L1PB1,L1PB2,86.754,0.0,1759,1897,1027,L1PB1,15,427.8357,-1003.8004,L1PB,125
L1PB1_chr2:139280894-139286610,L1PB1,L1PB1,83.942,0.0,5754,5367,2906,L1PB1,15,433.1274,-1011.2839,L1PB,125
L1PB1_chr2:139413937-139415366,L1PB1,L1PB1,89.979,0.0,1427,1836,994,L1PB1,15,436.09113,-1003.03625,L1PB,125
L1PB1_chr2:13993459-13994684,L1PB1,L1PB2,87.623,0.0,1220,1399,757,L1PB1,15,438.27805,-998.7845,L1PB,125
L1PB1_chr2:13995293-13996916,L1PB1,L1PB2,85.559,0.0,1655,1679,909,L1PB1,15,433.49063,-1011.731,L1PB,125
L1PB1_chr2:140739753-140740667,L1PB1,L1PB1,88.649,0.0,925,1109,600,L1PB1,15,430.8758,-1011.4517,L1PB,125
L1PB1_chr2:142352909-142353807,L1PB1,L1PB2,88.058,0.0,896,1055,571,L1PB1,15,446.27283,-1001.61957,L1PB,125
L1PB1_chr2:142353875-142355972,L1PB1,L1PB2,87.958,0.0,2076,2423,1312,L1PB1,15,437.34198,-1008.6692,L1PB,125
L1PB1_chr2:142356333-142357599,L1PB1,L1PB2,88.507,0.0,1279,1528,827,L1PB1,15,433.36624,-1009.0897,L1PB,125
L1PB1_chr2:143119807-143120757,L1PB1,L1PB1,88.296,0.0,974,1136,615,L1PB1,15,426.3504,-1005.4641,L1PB,125
L1PB1_chr2:14408778-14414172,L1PB1,L1PB1,91.325,0.0,5441,7356,3983,L1PB1,15,428.83206,-1004.0327,L1PB,125
L1PB1_chr2:145954394-145956409,L1PB1,L1PB2,87.415,0.0,2050,2307,1249,L1PB1,15,428.4038,-1003.69824,L1PB,125
L1PB1_chr2:145956928-145958915,L1PB1,L1PB2,80.658,0.0,1246,933,505,L1PB1,15,475.04706,-1022.87,L1PB,125
L1PB1_chr2:146298060-146304155,L1PB1,L1PB1,89.731,0.0,5346,6752,3656,L1PB1,15,434.7207,-1005.45996,L1PB,125
L1PB1_chr2:1463901-1467107,L1PB1,L1PB1,90.884,0.0,3236,4300,2328,L1PB1,15,437.28693,-1000.32117,L1PB,125
L1PB1_chr2:1467403-1469500,L1PB1,L1PB1,90.375,0.0,2109,2739,1483,L1PB1,15,442.76843,-1007.5336,L1PB,125
L1PB1_chr2:146864355-146865553,L1PB1,L1PB1,91.977,0.0,1209,1674,906,L1PB1,15,432.94336,-1001.6806,L1PB,125
L1PB1_chr2:148087222-148092849,L1PB1,L1PB2,87.583,0.0,5710,6482,3510,L1PB1,15,434.24335,-1003.19183,L1PB,125
L1PB1_chr2:148628313-148629139,L1PB1,L1PB2,87.309,0.0,851,948,513,L1PB1,15,429.0027,-1016.151,L1PB,125
L1PB1_chr2:148683565-148684541,L1PB1,L1PB2,89.353,0.0,958,1166,631,L1PB1,15,424.10254,-1005.9192,L1PB,125
L1PB1_chr2:149231330-149232703,L1PB1,L1PB1,92.801,0.0,1153,1652,894,L1PB1,15,433.96988,-1005.74805,L1PB,125
L1PB1_chr2:149517496-149519723,L1PB1,L1PB1,92.886,0.0,2235,3229,1748,L1PB1,15,428.04688,-1007.7638,L1PB,125
L1PB1_chr2:150322985-150324452,L1PB1,L1PB1,87.216,0.0,1494,1648,892,L1PB1,15,428.4807,-1003.08093,L1PB,125
L1PB1_chr2:150667296-150669669,L1PB1,L1PB1,90.646,0.0,1208,1591,861,L1PB1,15,441.9501,-1007.9347,L1PB,125
L1PB1_chr2:150669712-150671138,L1PB1,L1PB1,92.180,0.0,1381,1943,1052,L1PB1,15,434.55386,-1002.0361,L1PB,125
L1PB1_chr2:150837386-150843905,L1PB1,L1PB1,90.276,0.0,6592,8499,4602,L1PB1,15,433.9299,-1005.4817,L1PB,125
L1PB1_chr2:151315227-151316607,L1PB1,L1PB1,85.662,0.0,1367,1421,769,L1PB1,15,442.52567,-1019.6813,L1PB,125
L1PB1_chr2:151317220-151321025,L1PB1,L1PB1,90.727,0.0,3839,5070,2745,L1PB1,15,438.79095,-1005.296,L1PB,125
L1PB1_chr2:151321333-151322443,L1PB1,L1PB1,90.673,0.0,1115,1474,798,L1PB1,15,429.50833,-1006.6761,L1PB,125
L1PB1_chr2:151340939-151342027,L1PB1,L1PB1,92.044,0.0,1081,1517,821,L1PB1,15,426.20908,-1000.0469,L1PB,125
L1PB1_chr2:151471243-151473198,L1PB1,L1PA5,95.767,0.0,1772,2857,1547,L1PB1,4,1709.6487,-924.21533,L1PB,125
L1PB1_chr2:153083127-153084473,L1PB1,L1PB2,90.717,0.0,1185,1570,850,L1PB1,15,423.50702,-1007.79816,L1PB,125
L1PB1_chr2:153086746-153091657,L1PB1,L1PB2,85.634,0.0,5012,5118,2771,L1PB1,15,437.98755,-1008.4046,L1PB,125
L1PB1_chr2:153502093-153503451,L1PB1,L1PB2,87.137,0.0,1376,1522,824,L1PB1,15,431.0418,-997.08997,L1PB,125
L1PB1_chr2:153503740-153507270,L1PB1,L1PB2,87.867,0.0,3544,4080,2209,L1PB1,15,441.77127,-1005.74524,L1PB,125
L1PB1_chr2:153507576-153508663,L1PB1,no match,no match,no match,no match,no match,no match,L1PB1,15,455.37442,-1018.841,L1PB,125
L1PB1_chr2:154725588-154726796,L1PB1,L1PB2,89.567,0.0,1179,1474,798,L1PB1,15,432.3161,-1011.3528,L1PB,125
L1PB1_chr2:154949551-154950273,L1PB1,L1PB1,82.754,5.36e-177,719,612,331,L1PB1,15,419.99576,-1006.883,L1PB,125
L1PB1_chr2:156078660-156084659,L1PB1,L1PB1,89.986,0.0,5592,7114,3852,L1PB1,15,433.18842,-1004.5786,L1PB,125
L1PB1_chr2:156229122-156235858,L1PB1,L1PB2,87.367,0.0,3752,4241,2296,L1PB1,15,437.51816,-1002.62744,L1PB,125
L1PB1_chr2:156761713-156762986,L1PB1,L1PB1,86.769,0.0,1232,1327,718,L1PB1,15,429.00528,-1012.15015,L1PB,125
L1PB1_chr2:156780964-156782956,L1PB1,L1PB1,90.179,0.0,2006,2573,1393,L1PB1,15,431.719,-996.8788,L1PB,125
L1PB1_chr2:157118962-157120056,L1PB1,L1PB1,89.502,0.0,1124,1393,754,L1PB1,15,430.48242,-997.5632,L1PB,125
L1PB1_chr2:157120204-157121192,L1PB1,L1PB1,90.918,0.0,991,1319,714,L1PB1,15,434.82913,-999.2807,L1PB,125
L1PB1_chr2:157138347-157144840,L1PB1,L1PB1,90.891,0.0,6565,8713,4718,L1PB1,15,434.37805,-1004.3729,L1PB,125
L1PB1_chr2:157750930-157752572,L1PB1,L1PB1,82.145,0.0,1641,1373,743,L1PB1,15,452.25204,-1000.7819,L1PB,125
L1PB1_chr2:157752568-157753248,L1PB1,L1PB1,88.856,0.0,682,828,448,L1PB1,15,447.5642,-1005.7897,L1PB,125
L1PB1_chr2:157753538-157755523,L1PB1,L1PB2,90.081,0.0,1986,2566,1389,L1PB1,15,440.26996,-1008.67706,L1PB,125
L1PB1_chr2:157755587-157756963,L1PB1,L1PB1,89.116,0.0,1369,1681,910,L1PB1,15,438.7352,-1003.76025,L1PB,125
L1PB1_chr2:157964436-157965632,L1PB1,L1PB1,88.340,0.0,1235,1437,778,L1PB1,15,426.4253,-1004.81104,L1PB,125
L1PB1_chr2:157966419-157967109,L1PB1,L1PB1,91.159,0.0,690,933,505,L1PB1,15,438.92676,-996.32275,L1PB,125
L1PB1_chr2:157968435-157972529,L1PB1,L1PB1,86.634,0.0,4130,4477,2424,L1PB1,15,439.81488,-1006.2953,L1PB,125
L1PB1_chr2:158083875-158090029,L1PB1,L1PB1,84.948,0.0,6265,6180,3346,L1PB1,15,435.65173,-1007.3041,L1PB,125
L1PB1_chr2:158144409-158145045,L1PB1,L1PB1,82.426,6.26e-156,643,542,293,L1PB1,15,517.7981,-1063.6697,L1PB,125
L1PB1_chr2:158145734-158147905,L1PB1,L1PB1,91.640,0.0,2189,3005,1627,L1PB1,15,446.01154,-1003.55054,L1PB,125
L1PB1_chr2:158148202-158151023,L1PB1,L1PB1,91.443,0.0,2875,3880,2101,L1PB1,15,432.9149,-1009.2264,L1PB,125
L1PB1_chr2:159928430-159929785,L1PB1,L1PB1,91.795,0.0,1365,1888,1022,L1PB1,15,434.03485,-1007.88904,L1PB,125
L1PB1_chr2:160841827-160844426,L1PB1,L1PB2,87.247,0.0,1780,1997,1081,L1PB1,15,451.39468,-1009.0819,L1PB,125
L1PB1_chr2:160844730-160848488,L1PB1,L1PB2,89.529,0.0,3782,4713,2552,L1PB1,15,433.1802,-1004.8862,L1PB,125
L1PB1_chr2:162899532-162901751,L1PB1,L1PB1,90.295,0.0,2236,2880,1559,L1PB1,15,430.93716,-1008.5516,L1PB,125
L1PB1_chr2:16391414-16392013,L1PB1,L1PB1,89.983,0.0,599,771,417,L1PB1,15,423.1973,-1005.01587,L1PB,125
L1PB1_chr2:164019447-164020282,L1PB1,L1PB1,92.428,0.0,832,1179,638,L1PB1,15,435.5307,-999.0006,L1PB,125
L1PB1_chr2:164514193-164516347,L1PB1,L1PB1,79.169,0.0,2189,1434,776,L1PB1,15,441.18304,-1014.7019,L1PB,125
L1PB1_chr2:164517382-164521517,L1PB1,L1PB2,88.445,0.0,4154,4940,2675,L1PB1,15,428.82602,-1006.90344,L1PB,125
L1PB1_chr2:164559298-164559896,L1PB1,L1PB1,89.967,0.0,598,765,414,L1PB1,15,428.26648,-993.35516,L1PB,125
L1PB1_chr2:165037526-165038738,L1PB1,L1PB2,88.817,0.0,1243,1496,810,L1PB1,15,442.08752,-1002.8091,L1PB,125
L1PB1_chr2:165038779-165039558,L1PB1,L1PB2,90.932,0.0,783,1048,567,L1PB1,15,441.26025,-1015.597,L1PB,125
L1PB1_chr2:165042772-165045779,L1PB1,L1PB2,84.619,0.0,2282,2213,1198,L1PB1,15,444.16592,-1010.23694,L1PB,125
L1PB1_chr2:165262231-165264205,L1PB1,L1PB2,87.457,0.0,1164,1303,705,L1PB1,15,430.0719,-1000.92126,L1PB,125
L1PB1_chr2:165414470-165415475,L1PB1,L1PB2,89.010,0.0,1010,1232,667,L1PB1,15,434.59457,-1010.6357,L1PB,125
L1PB1_chr2:165415501-165416146,L1PB1,L1PB2,91.719,0.0,640,883,478,L1PB1,15,435.4636,-1000.74854,L1PB,125
L1PB1_chr2:165416137-165417292,L1PB1,L1PB2,83.681,0.0,1152,1072,580,L1PB1,15,454.62958,-1014.13904,L1PB,125
L1PB1_chr2:165417293-165417986,L1PB1,L1PB2,81.564,2.58e-120,537,424,229,L1PB1,15,313.83426,-1113.201,L1PB,125
L1PB1_chr2:166538225-166539069,L1PB1,L1PB2,87.486,0.0,863,976,528,L1PB1,15,428.82968,-1001.9624,L1PB,125
L1PB1_chr2:167844235-167849605,L1PB1,L1PB1,90.644,0.0,5451,7129,3860,L1PB1,15,436.73047,-1006.4715,L1PB,125
L1PB1_chr2:167849907-167850967,L1PB1,L1PB1,92.387,0.0,775,1099,595,L1PB1,15,429.66556,-1008.00964,L1PB,125
L1PB1_chr2:168383853-168388529,L1PB1,L1PB1,91.310,0.0,4718,6377,3453,L1PB1,15,435.25223,-1004.12463,L1PB,125
L1PB1_chr2:168614418-168618499,L1PB1,L1PB1,88.976,0.0,4082,5012,2714,L1PB1,15,440.99088,-1012.0983,L1PB,125
L1PB1_chr2:168618534-168620014,L1PB1,L1PB1,89.502,0.0,1467,1801,975,L1PB1,15,425.33936,-1012.7512,L1PB,125
L1PB1_chr2:168984817-168985953,L1PB1,L1PB1,92.050,0.0,478,671,363,L1PB1,15,429.98642,-994.6913,L1PB,125
L1PB1_chr2:169003840-169005650,L1PB1,L1PB2,84.034,0.0,1309,1206,653,L1PB1,15,447.2128,-1011.526,L1PB,125
L1PB1_chr2:172150574-172152194,L1PB1,L1PB2,90.792,0.0,1629,2158,1168,L1PB1,15,427.3731,-1004.8579,L1PB,125
L1PB1_chr2:173110430-173115858,L1PB1,L1PB1,91.715,0.0,5504,7531,4078,L1PB1,15,432.1077,-1002.63763,L1PB,125
L1PB1_chr2:17365031-17369851,L1PB1,L1PB2,88.801,0.0,4036,4843,2622,L1PB1,15,434.3424,-1005.0251,L1PB,125
L1PB1_chr2:17371679-17372494,L1PB1,L1PB2,85.166,3.67e-169,573,586,317,L1PB1,15,385.84366,-1085.1287,L1PB,125
L1PB1_chr2:17392835-17394536,L1PB1,L1PB2,88.280,0.0,1715,2036,1102,L1PB1,15,428.07175,-1001.8478,L1PB,125
L1PB1_chr2:174953441-174955086,L1PB1,L1PB2,88.387,0.0,1662,1960,1061,L1PB1,15,432.39062,-1000.06067,L1PB,125
L1PB1_chr2:175649830-175651452,L1PB1,L1PB2,89.358,0.0,1635,2037,1103,L1PB1,15,444.2721,-1001.1914,L1PB,125
L1PB1_chr2:175651762-175653353,L1PB1,L1PB2,88.544,0.0,1161,1365,739,L1PB1,15,438.0899,-1000.897,L1PB,125
L1PB1_chr2:175859021-175859581,L1PB1,L1PB1,90.000,0.0,570,723,391,L1PB1,15,428.40698,-1007.75073,L1PB,125
L1PB1_chr2:176351879-176352693,L1PB1,L1PB1,86.151,0.0,621,658,356,L1PB1,15,422.5976,-1004.00635,L1PB,125
L1PB1_chr2:177354216-177355199,L1PB1,L1PB1,93.044,0.0,992,1441,780,L1PB1,15,424.06616,-1004.5244,L1PB,125
L1PB1_chr2:17887542-17888467,L1PB1,L1PB1,94.764,0.0,764,1181,639,L1PB1,15,428.30673,-1000.7705,L1PB,125
L1PB1_chr2:17888673-17893931,L1PB1,L1PB1,91.238,0.0,5284,7099,3844,L1PB1,15,438.3523,-1011.60315,L1PB,125
L1PB1_chr2:179009752-179010876,L1PB1,L1PB1,90.396,0.0,1135,1469,795,L1PB1,15,440.65674,-1012.937,L1PB,125
L1PB1_chr2:179011168-179013689,L1PB1,L1PB1,92.329,0.0,2542,3579,1938,L1PB1,15,438.80917,-1005.75,L1PB,125
L1PB1_chr2:179013987-179015050,L1PB1,L1PB1,93.738,0.0,1070,1596,864,L1PB1,15,433.15814,-999.7921,L1PB,125
L1PB1_chr2:179206130-179211613,L1PB1,L1PB2,87.266,0.0,4869,5402,2925,L1PB1,15,440.83328,-1006.5918,L1PB,125
L1PB1_chr2:18175154-18176078,L1PB1,L1PB1,91.183,0.0,930,1253,678,L1PB1,15,429.57715,-1003.3893,L1PB,125
L1PB1_chr2:183816699-183821120,L1PB1,L1PB2,87.739,0.0,2724,3120,1689,L1PB1,15,436.54373,-1004.276,L1PB,125
L1PB1_chr2:183847980-183849521,L1PB1,L1PB1,88.939,0.0,1555,1901,1029,L1PB1,15,444.89243,-1011.2306,L1PB,125
L1PB1_chr2:183855576-183857849,L1PB1,L1PB1,88.245,0.0,2314,2715,1470,L1PB1,15,428.56696,-1004.4834,L1PB,125
L1PB1_chr2:183877668-183879558,L1PB1,L1PB2,88.889,0.0,1899,2324,1258,L1PB1,15,431.54547,-1001.07837,L1PB,125
L1PB1_chr2:183879558-183880608,L1PB1,L1PB2,88.632,0.0,1038,1253,678,L1PB1,15,441.21323,-999.59784,L1PB,125
L1PB1_chr2:184793575-184794547,L1PB1,L1PB1,88.831,0.0,958,1173,635,L1PB1,15,430.8662,-1002.5066,L1PB,125
L1PB1_chr2:185576593-185577223,L1PB1,L1PB2,87.797,0.0,631,737,399,L1PB1,15,420.42938,-1008.84735,L1PB,125
L1PB1_chr2:185958552-185959600,L1PB1,L1PB2,88.523,0.0,1002,1210,655,L1PB1,15,429.2603,-1011.02234,L1PB,125
L1PB1_chr2:185959596-185960836,L1PB1,L1PB2,88.329,0.0,814,970,525,L1PB1,15,1706.3336,-945.8026,L1PB,125
L1PB1_chr2:187811642-187813119,L1PB1,L1PB1,89.396,0.0,1490,1849,1001,L1PB1,15,424.18323,-1008.1762,L1PB,125
L1PB1_chr2:188025689-188026461,L1PB1,L1PB1,84.566,0.0,784,752,407,L1PB1,15,423.6229,-997.5414,L1PB,125
L1PB1_chr2:188026460-188029149,L1PB1,L1PB2,85.707,0.0,2057,2091,1132,L1PB1,15,440.6638,-1008.8734,L1PB,125
L1PB1_chr2:188961122-188962204,L1PB1,L1PB2,89.094,0.0,1082,1336,723,L1PB1,15,428.83075,-1006.0965,L1PB,125
L1PB1_chr2:189990715-189992050,L1PB1,L1PB2,90.046,0.0,1306,1676,907,L1PB1,15,424.30334,-1002.75586,L1PB,125
L1PB1_chr2:189992355-189994016,L1PB1,L1PB2,89.576,0.0,1650,2054,1112,L1PB1,15,635.3154,-994.86475,L1PB,125
L1PB1_chr2:189994898-189998328,L1PB1,L1PB2,88.727,0.0,1712,2067,1119,L1PB1,15,443.48315,-1013.20447,L1PB,125
L1PB1_chr2:190146005-190148939,L1PB1,L1PB1,91.974,0.0,2953,4085,2212,L1PB1,15,427.24124,-1006.6532,L1PB,125
L1PB1_chr2:190149258-190150710,L1PB1,L1PB1,92.525,0.0,709,1003,543,L1PB1,15,440.2414,-1005.98975,L1PB,125
L1PB1_chr2:190491439-190492499,L1PB1,L1PB1,86.531,0.0,1084,1166,631,L1PB1,15,439.86847,-1017.1662,L1PB,125
L1PB1_chr2:190492654-190497062,L1PB1,L1PB1,90.619,0.0,3848,5031,2724,L1PB1,15,430.58682,-1003.8246,L1PB,125
L1PB1_chr2:193284937-193289793,L1PB1,L1PB1,91.188,0.0,4891,6578,3562,L1PB1,15,440.27972,-1005.42566,L1PB,125
L1PB1_chr2:193289791-193290766,L1PB1,L1PB1,84.262,0.0,718,669,362,L1PB1,15,555.8271,-1029.7441,L1PB,125
L1PB1_chr2:193541870-193548491,L1PB1,L1PB1,86.227,0.0,5213,5493,2974,L1PB1,15,434.61716,-1002.8435,L1PB,125
L1PB1_chr2:194028331-194034657,L1PB1,L1PB2,84.785,0.0,2675,2623,1420,L1PB1,15,439.5409,-1000.0609,L1PB,125
L1PB1_chr2:194437011-194437956,L1PB1,L1PB1,88.827,0.0,537,641,347,L1PB1,15,433.42838,-997.673,L1PB,125
L1PB1_chr2:194505371-194506252,L1PB1,L1PB2,89.027,0.0,884,1086,588,L1PB1,15,444.67593,-1003.13324,L1PB,125
L1PB1_chr2:194506249-194507285,L1PB1,L1PB2,89.479,0.0,1036,1299,703,L1PB1,15,435.3645,-1005.4218,L1PB,125
L1PB1_chr2:194645349-194646609,L1PB1,L1PB1,86.641,0.0,1280,1386,750,L1PB1,15,437.77155,-1001.9215,L1PB,125
L1PB1_chr2:194769346-194772210,L1PB1,L1PB1,90.465,0.0,2884,3766,2039,L1PB1,15,435.2088,-1003.8958,L1PB,125
L1PB1_chr2:19511158-19514519,L1PB1,L1PB2,88.912,0.0,3409,4133,2238,L1PB1,15,434.9353,-998.80975,L1PB,125
L1PB1_chr2:19514829-19516348,L1PB1,L1PB2,88.708,0.0,1532,1853,1003,L1PB1,15,446.24402,-1008.9468,L1PB,125
L1PB1_chr2:195243248-195245289,L1PB1,L1PB1,88.673,0.0,1748,2080,1126,L1PB1,15,435.45895,-1008.55725,L1PB,125
L1PB1_chr2:195245438-195246007,L1PB1,no match,no match,no match,no match,no match,no match,L1PB1,15,410.61053,-1128.601,L1PB,125
L1PB1_chr2:195380535-195381375,L1PB1,L1PB1,89.953,0.0,846,1074,581,L1PB1,15,421.861,-1003.39667,L1PB,125
L1PB1_chr2:195690858-195694406,L1PB1,L1PB2,88.608,0.0,3634,4314,2336,L1PB1,15,430.7626,-1002.94495,L1PB,125
L1PB1_chr2:195920025-195921352,L1PB1,L1PB2,90.764,0.0,1256,1657,897,L1PB1,15,429.836,-997.3315,L1PB,125
L1PB1_chr2:196043385-196044596,L1PB1,L1PB2,90.315,0.0,826,1068,578,L1PB1,15,421.99847,-1003.8199,L1PB,125
L1PB1_chr2:19617080-19621946,L1PB1,L1PB2,86.336,0.0,2459,2623,1420,L1PB1,15,437.03464,-999.10284,L1PB,125
L1PB1_chr2:197299311-197299830,L1PB1,L1PB1,87.097,1.79e-170,527,590,319,L1PB1,15,433.4541,-998.48627,L1PB,125
L1PB1_chr2:198847684-198848588,L1PB1,L1PB1,94.530,0.0,914,1400,758,L1PB1,15,433.75317,-1007.9867,L1PB,125
L1PB1_chr2:199528879-199529932,L1PB1,L1PB1,91.341,0.0,1074,1448,784,L1PB1,15,443.1644,-1015.47974,L1PB,125
L1PB1_chr2:199530542-199532467,L1PB1,L1PB1,91.255,0.0,1944,2617,1417,L1PB1,15,426.159,-1002.87134,L1PB,125
L1PB1_chr2:199638340-199639698,L1PB1,L1PB1,91.410,0.0,1362,1858,1006,L1PB1,15,427.21533,-1007.73706,L1PB,125
L1PB1_chr2:199640020-199641636,L1PB1,L1PB1,92.421,0.0,1623,2300,1245,L1PB1,15,440.88025,-1001.61536,L1PB,125
L1PB1_chr2:199641664-199642773,L1PB1,L1PB1,92.909,0.0,1100,1589,860,L1PB1,15,437.44388,-1014.6589,L1PB,125
L1PB1_chr2:199643093-199645535,L1PB1,L1PB1,87.319,0.0,2492,2796,1514,L1PB1,15,446.7789,-1009.18054,L1PB,125
L1PB1_chr2:200643422-200649620,L1PB1,L1PB1,90.750,0.0,4508,5927,3209,L1PB1,15,438.2806,-1009.57434,L1PB,125
L1PB1_chr2:201312694-201318736,L1PB1,L1PB1,88.545,0.0,5142,6135,3322,L1PB1,15,433.34076,-1002.5558,L1PB,125
L1PB1_chr2:204552923-204553536,L1PB1,L1PB1,90.560,0.0,625,815,441,L1PB1,15,424.88467,-1007.38983,L1PB,125
L1PB1_chr2:204864923-204865791,L1PB1,L1PB2,85.650,0.0,885,893,483,L1PB1,15,424.7246,-1007.96844,L1PB,125
L1PB1_chr2:205894372-205895186,L1PB1,L1PB1,91.220,0.0,820,1105,598,L1PB1,15,431.25006,-1010.73254,L1PB,125
L1PB1_chr2:206031667-206032498,L1PB1,L1PB1,87.709,0.0,838,965,522,L1PB1,15,353.6676,-1022.8645,L1PB,125
L1PB1_chr2:206032501-206033271,L1PB1,L1PB1,92.497,0.0,773,1099,595,L1PB1,15,445.71964,-1003.81445,L1PB,125
L1PB1_chr2:206033265-206036721,L1PB1,L1PB1,91.126,0.0,3516,4665,2526,L1PB1,15,430.98065,-1006.594,L1PB,125
L1PB1_chr2:206543627-206544129,L1PB1,L1PB2,83.008,2.38e-124,512,436,236,L1PB1,15,420.01184,-1003.1098,L1PB,125
L1PB1_chr2:206578202-206581881,L1PB1,L1PB1,91.615,0.0,3697,5014,2715,L1PB1,15,434.15778,-1010.2947,L1PB,125
L1PB1_chr2:206582177-206583172,L1PB1,L1PB1,91.270,0.0,1008,1351,731,L1PB1,15,437.4091,-1016.8615,L1PB,125
L1PB1_chr2:206583472-206584449,L1PB1,L1PB1,89.592,0.0,980,1234,668,L1PB1,15,448.26614,-1017.87036,L1PB,125
L1PB1_chr2:206584664-206585241,L1PB1,L1PB1,85.691,1.53e-176,608,610,330,L1PB1,15,277.64117,-1114.117,L1PB,125
L1PB1_chr2:208010948-208011763,L1PB1,L1PB1,86.861,0.0,822,881,477,L1PB1,15,428.72955,-1006.44824,L1PB,125
L1PB1_chr2:208077415-208079153,L1PB1,L1PB2,83.189,0.0,1041,935,506,L1PB1,15,449.92035,-1014.8666,L1PB,125
L1PB1_chr2:208079608-208080514,L1PB1,L1PB2,88.706,0.0,912,1103,597,L1PB1,15,435.02853,-1019.17426,L1PB,125
L1PB1_chr2:208080818-208082034,L1PB1,L1PB2,92.518,0.0,548,782,423,L1PB1,15,445.9332,-1006.7691,L1PB,125
L1PB1_chr2:208082321-208084937,L1PB1,L1PB2,89.610,0.0,1694,2106,1140,L1PB1,15,432.82394,-1005.10925,L1PB,125
L1PB1_chr2:211025883-211027014,L1PB1,L1PB1,77.679,1.09e-180,1129,625,338,L1PB1,15,442.44806,-974.3049,L1PB,125
L1PB1_chr2:21169705-21170677,L1PB1,L1PB2,91.099,0.0,955,1286,696,L1PB1,15,436.82574,-1011.44586,L1PB,125
L1PB1_chr2:21827988-21832512,L1PB1,L1PB1,90.784,0.0,2322,3057,1655,L1PB1,15,439.32022,-1007.657,L1PB,125
L1PB1_chr2:22170576-22171793,L1PB1,L1PB2,86.737,0.0,1229,1351,731,L1PB1,15,425.51868,-1001.99963,L1PB,125
L1PB1_chr2:22259497-22264548,L1PB1,L1PB1,89.912,0.0,5105,6484,3511,L1PB1,15,433.46524,-1005.87244,L1PB,125
L1PB1_chr2:25392450-25393641,L1PB1,L1PB2,90.563,0.0,1208,1583,857,L1PB1,15,435.4073,-1006.35,L1PB,125
L1PB1_chr2:25393667-25395386,L1PB1,L1PB2,89.822,0.0,1739,2213,1198,L1PB1,15,430.07428,-1006.37537,L1PB,125
L1PB1_chr2:28017997-28018845,L1PB1,L1PB2,83.025,0.0,866,736,398,L1PB1,15,430.26166,-1014.08655,L1PB,125
L1PB1_chr2:28019326-28019958,L1PB1,L1PB2,92.407,0.0,619,881,477,L1PB1,15,431.79944,-1001.4275,L1PB,125
L1PB1_chr2:30099613-30101450,L1PB1,L1PB1,90.148,0.0,1756,2259,1223,L1PB1,15,432.9964,-998.7661,L1PB,125
L1PB1_chr2:3152278-3153311,L1PB1,L1PB1,93.359,0.0,1039,1524,825,L1PB1,15,429.2088,-1001.1819,L1PB,125
L1PB1_chr2:31589590-31590304,L1PB1,no match,no match,no match,no match,no match,no match,L1PB1,15,416.3884,-982.6738,L1PB,125
